11,身体观、宇宙观与民间舞蹈文化研究,毛毳,北京舞蹈学院中央民族大学,身体观;宇宙观;民间舞蹈文化;,"不同文化里的身体观和宇宙观会在其舞蹈活动中得到体现,舞蹈与身体的紧密联系赋予了民间舞蹈文化研究运用身体观和宇宙观视角的""先天""优势。审视身体观和宇宙观在舞蹈行为中的体现,才能对民间舞蹈进行深入全面的文化阐释。舞蹈者身体形态的形成过程、舞蹈者的身体与方位方向、舞蹈者的关系、身体与其装饰及舞蹈器物的关系、空间等,这些都是研究中的重要方面。运用身体观和宇宙观的视角,民间舞蹈文化研究能够与哲学、人类学、社会学联系紧密,并使舞蹈文化研究显示出舞蹈活动原本具有的对生命的整体性关怀。",北京舞蹈学院学报,2017-12-31,期刊,J722.21,51-55,5
12,壮族师公舞非物质文化遗产数字化保护机制初探,欧阳爱辉,南华大学经济与法学学院,壮族师公舞;非物质文化遗产;数字化保护机制;,"在信息社会,非物质文化遗产的数字化保护已成为重要趋势,壮族师公舞非物质文化遗产数字化保护机制应用在数字采集、数字储存、数字处理、数字展示和数字传播上都存在不少难点。笔者提出对壮族师公舞的数字化保护机制建构设想,这主要包括:明确尊重原生态、保护与开发相适宜的基本指导原则,完善壮族师公舞代表性传承人认定制度,规定壮族师公舞相关资料信息数据库建设主体与统一标准,注重以数字化技术实施壮族师公舞的数字展示与传播,明确对相关权益的保护。",北京舞蹈学院学报,2017-12-31,期刊,J722.2,78-83,6
13,浅谈斯坦尼斯拉夫斯基戏剧表演理论体系中“行动”在舞剧表演中的运用,王克,中央戏剧学院舞剧系,斯塔尼表演体系;行动;舞剧表演;,"本文以斯坦尼斯拉夫斯基戏剧表演体系中的""行动""理论作为舞剧表演运用实践的理论支点,将认识舞蹈动作的戏剧动机、把握舞剧表演中的角色调度、融汇舞剧表演中角色的内外部行动,以及规定情境在舞剧表演中的作用,作为转换运用的方式方法,并结合笔者近年来的舞剧表演艺术实践,以具体案例进一步阐述斯坦尼斯拉夫斯基戏剧表演理论体系中""行动""在舞剧表演中的运用,旨在为演员进行舞剧表演时提供理论依据及实践可能。",北京舞蹈学院学报,2017-12-31,期刊,J723,89-92,4
14,基于学科融合背景下的舞蹈传播学构想,王安妮,中国地质大学艺术与传媒学院,跨学科;舞蹈传播;舞蹈传播学;,"人类的舞蹈社会实践,其本质就是舞蹈的传播实践。传播是舞蹈艺术保存、流传和发展的唯一方式,没有传播,就没有人类的舞蹈文化现象。舞蹈传播既可作为研究对象,从传播的时空角度出发,观照传播现象的内在结构和外在联系;又可作为研究方法,将传播科学的研究成果和理论工具用于解释舞蹈传播现象,提高传播效率。在学科融合的背景下,从传播学视角研究舞蹈传播,形成既有理论高度又能指导实践、既有人文阐释又有科学评估的跨学科交叉理论,成为当前舞蹈学理论研究的新任务。本文对舞蹈传播学的研究背景、核心概念、研究范畴和方法进行梳理,并阐述舞蹈传播学的研究意义和未来价值。",北京舞蹈学院学报,2017-12-31,期刊,J70-05,56-61,6
15,论“非遗”语境下传统民间舞蹈的保护,朴永光,中央民族大学舞蹈学院,“非遗”语境;传统民间舞蹈;保护;中国经验;,"文化是手段,文化的目的是文化自觉,且在此基础上形成民族认同感和凝聚力。在过往的历史语境中即如此,在当下全球化语境中更如此。因此,为了达成目的就必须强化手段,保护民族的传统民间舞蹈亦然。本文拟讨论四个层面的话题,即关于传统民间舞蹈的保护:其一、保护什么?其二,为何保护?其三,如何保护?以及中国""非遗""保护取得的成绩和认识,以及保护""非遗""的中国经验。",北京舞蹈学院学报,2017-12-31,期刊,J722.21,62-71,10
16,舞蹈类“非遗”旅游符号化消费边界研究——以基诺族大鼓舞为例,吴兴帜,云南民族大学职业技术学院,大鼓舞;文化旅游;符号;边界;,"少数民族传统舞蹈因其集神圣性、世俗性、娱乐性、参与性为一体,在当今文化旅游中逐渐成为旅游者热衷的消费品,地方权力行为体和商业行为体从市场的角度出发,按照商品模式去改造少数民族传统舞蹈自身的内在逻辑,以迎合旅游者的消费需求,使得作为地方人群共同体日常生活的舞蹈逐渐符号化、舞台化,从而造成地方文化的异化。本文以基诺族大鼓舞为例,分析大鼓舞的文化逻辑、自我边界和文化旅游消费情境中大鼓舞的旅游消费符号化表征,探寻大鼓舞文化旅游消费边界和自我延续的路径。",北京舞蹈学院学报,2017-12-31,期刊,J722.22,72-77,6
17,试论舞蹈表演中的“劲力”,马蛟龙,北京舞蹈学院青年舞团,舞蹈表演;力效;劲力;,"""劲力""是一种气力,同时也寓意着一种精神和神情,是动作内在的质量和外在的表现,它蕴藏在肢体的传导配合之中,是支撑形、传达神的一种表现。所以,""劲""可由表及里,""力""仅及于表面,只有""劲""与""力""的平衡协调,才能体现出动与静、快与慢、强与弱的力量之美,这其中又涵盖了速度、节奏、技巧的综合之美。本文结合笔者多年的舞台表演经验,以拉班的""力效理论""展开分析,并以亲身实践演出过的《勾践》《水墨孤鹤》《风吟》《对他说》《秦王点兵》等作品为例,探索不同""劲力""的运用对舞蹈人物形象塑造、情感表达、意境营造的重要性,对""劲力""在舞蹈表演中的价值意义进行分析、实践和阐释。",北京舞蹈学院学报,2017-12-31,期刊,J712,93-97,5
18,舞蹈表演中人物形象塑造的三重体验——以《铜雀伎》《翠狐》的表演实践为例,郭娇,北京舞蹈学院青年舞团,“象”;艺术体验;《铜雀伎》;《翠狐》;,"在舞蹈表演中,演员对艺术形象的体验是必不可少的。在舞蹈演员塑造作品艺术形象的过程中,无法言尽的心理活动和情感感受,更多源自演员对作品艺术形象的体验活动,所以对作品中具体艺术形象进行细致入微的体验,是舞蹈演员塑造艺术形象必不可少的重要环节,是演员塑造艺术形象的必修课。本文从舞蹈演员对艺术形象的体验层出发,以自身表演《铜雀伎》《翠狐》等作品的经历和心得感受为实践前提,提出心舞、思舞、身舞之三重体验,探讨舞蹈演员塑造人物形象过程中,进行艺术体验活动的不同层次。",北京舞蹈学院学报,2017-12-31,期刊,J712,98-102,5
19,少数民族群舞作品的创作现状及挑战——以“全国舞蹈比赛”、中国舞蹈“荷花奖”“桃李杯”舞蹈比赛为例,冯百跃;李宁,温州大学浙江艺术职业学院,舞蹈赛事;群舞作品;民族特色;,"近年来,少数民族群舞作品创作丰富。在""全国舞蹈比赛""、中国舞蹈""荷花奖""""桃李杯""舞蹈比赛中的共计893部不重复群舞,维吾尔族,藏族、朝鲜族、蒙古族舞蹈作品有179部,占据总比例的20.04%。在这179部作品中,86%侧重作品表演形式的""形式美"";11.7%有意挣脱""形式美""创作观念的束缚;3.3%不再拘泥于枯燥乏味的机械形式,较为明显地改变了""形式美""创作现状。文章认为,少数民族群舞作品创作应进一步挖掘本民族的特色与个性,彰显民族情怀和时代意义,在注重形式美的基础上,更多侧重具有民族情怀的内涵表达与舞蹈化的讲述。",北京舞蹈学院学报,2017-12-31,期刊,J722.2,103-108,6
20,舞蹈剧《人间情味》中的“拙趣”与“情怀”,郑琳喆,华南农业大学艺术学院,《人间情味》;漫画;动态捕捉;审美情趣;,"本文以万素老师编创的舞蹈剧《人间情味》为研究对象,从作品的漫画选材、多媒体与演员的两重勾连、动作连缀的创作手法、时代感、音乐的选择等不同角度,分析作品中充满拙趣的生活景象与真挚的情感情怀。作品的可贵之处在于唤起观众对自然平实生活的回溯与品味。丰子恺先生把人间的动态捕捉下来,用静态的和漫画的方式呈现出来;随后,编导又用动态的舞蹈方式,把漫画还原成动态的。两人在艺术方式上相向而行,却同样带着""拙趣"",带着""情怀"",带着""情儿""和""味儿""。本文对作品及其编创手法的探讨,旨在为当下舞蹈创作提供参考。",北京舞蹈学院学报,2017-12-31,期刊,J723,109-113,5
21,普通高等院校校园舞蹈创作的题材探寻,饶莉娜,北京工商大学体育与艺术教学部,校园舞蹈;舞蹈创作;题材;人文背景;时代精神;社会责任;,"校园舞蹈一直以来都是校园文化的重要组成部分,作为高校美育的重要手段,校园舞蹈的发展在一定意义上具有较为全面的功能性和审美特质。虽然在普通高等院校中,校园舞蹈的规模和质量随着国家对高校公共艺术课程的普及与推广而不断壮大,但由于普通高校不同专业和教学目标的限制,校园舞蹈的创作与发展经历了不同的发展阶段。本文从高校校园舞蹈创作题材入手,结合创作内容与技法、形式与功能、特征与价值以及文化内涵与美学意义等要素,对普通高校校园舞蹈创作的原因和背景进行剖析与解读,从而为普通高等院校今后的舞蹈创作提供有效的理论支撑。",北京舞蹈学院学报,2017-12-31,期刊,J704,114-117,4
22,试论满族舞蹈文化的剧场形态嬗变——从《莽势空齐》《珍珠湖》到满族风情舞蹈小品,胡博,沈阳师范大学戏剧艺术学院,满族舞蹈;文化基因;剧场创作;形态嬗变;,"本文以满族舞台创作舞蹈近三十年来的典型作品为例,将满族舞蹈形态的原生""游艺性""转向剧场""演艺性""趋势与作品发生的具体语境进行勾连,试图以文化人类学的""文化基因说""对满族舞蹈剧场形态的特征进行评述。本文以改革开放后首个满族舞台舞蹈作品《莽式空齐》、首部满族神话舞剧《珍珠湖》以及剧场形态的满族风情舞蹈小品为具体案例,剖析和阐释作品的内在意义。与此同时,本文也指出在满族舞蹈舞台化的当代发展历程中,在经历了一系列剧场形态的变迁后,其创作也进入了瓶颈期,由此提出满族舞蹈现代化发展的现实道路——将舞蹈形态与语境发生勾连起来,在恪守传统的基础上创新发展。",北京舞蹈学院学报,2017-12-31,期刊,J705,118-123,6
23,普通高校公共舞蹈形体课现状分析与教学设计,傅梦巧,北京师范大学珠海分校,跨学科;舞蹈;公共舞蹈形体课;教学设计;,"目前普通高校开展的公共舞蹈形体课的课程内容存在着重视舞蹈技能训练,忽略对学生心理的关注等问题。本文以北京师范大学珠海分校公共舞蹈形体课为例,采用跨学科综合教育的方法对公共舞蹈形体课的课程进行新的设计尝试。以作品赏析提升学生人文素养与审美情趣,将舞蹈形体训练与心理健康促进有机结合,促进当代大学生身心健康。",北京舞蹈学院学报,2017-12-31,期刊,G642;J712.2-4,124-127,4
24,交叉学科视角下普通高校动作教育研究,井志伟;黄婷婷,北京航空航天大学,动作教育;拉班理论;交叉学科;普通高校舞蹈教育;,"普通高校大学生是国家未来发展的生力军,因此,对其培养既要注重专业知识的""深"",又要顾及文化素质的""广"",从而培养出更加全面、更具创新精神的人。本研究基于将""深""和""广""相结合的理念,探索普通高校舞蹈艺术理论、实践及交叉学科应用的新的教育模式。通过以拉班理论为基础的动作教育所具有的科学性、艺术性、普遍性及交叉性的特点,提出了动作教育在普通高校舞蹈教育中舞蹈普及教育价值的""众"",理性分析与感性表达的""合"",以及更加宽广贯通的交叉学科的""融""的教育模式。同时,以舞动实践出发,以动作教育为导向,建立了动作分析与大学生相关专业交叉学科创新思考与应用研究的教学模式。",北京舞蹈学院学报,2017-12-31,期刊,G642;J70-4,128-131,4
25,高校舞蹈美育“讲台-舞台-平台”模式思考,许晶;刘伟东,北京理工大学,舞蹈美育;协同发展、普惠原则、教学案例;,"本文从高校美育工作的新任务出发,分析了""讲台(课堂教学)-舞台(校园文化活动)-平台(社会资源共享)""各自的定位、任务和有效做法,从协同普惠的角度对实践探索进行提升,回答了""讲台-舞台-平台""育人模式的核心,即是通过美育为谁培养人,怎样培养人的问题。",北京舞蹈学院学报,2017-12-31,期刊,G642;J70-4,132-135,4
26,2017年“一带一路”民族传统舞蹈展演,高天;石磊,民族舞蹈文化研究基地,O,"<正>10月24日晚,由北京舞蹈学院主办,民族舞蹈文化研究基地承办的""2017年一带一路民族传统舞蹈展演""在我校舞蹈剧场成功举办,为国内外观众呈现了一场精彩纷呈的民族文化盛宴。",北京舞蹈学院学报,2017-12-31,期刊,J732.2-2,7-8,2
27,陈伦摄影作品选——精艺,陈伦,O,O,O,北京舞蹈学院学报,2017-12-31,期刊,J42,4,1
28,中国当代舞蹈翻译历程,曾征,厦门大学外文学院,翻译实践;翻译研究;翻译场域;,"1949—2016近70年的时间里,中国舞蹈翻译经历阶段性发展,在舞蹈翻译实践及舞蹈翻译研究方面取得了一定成果,构筑了舞蹈领域的""翻译场域""。回顾我国舞蹈翻译的历程,分析舞蹈翻译实践的现状,探讨舞蹈翻译实践与研究的交叉学科背景,对于中国翻译研究内涵的扩展和中国舞蹈事业的发展具有现实的实践意义和理论价值。",北京舞蹈学院学报,2017-10-31,期刊,H059;J709.2,46-52,7
29,国家艺术基金舞蹈创作项目述评,江东,中国艺术研究院舞蹈研究所,国家艺术基金;舞剧创作;舞蹈诗;艺术资助;遴选;,"作为一个新生事物,具有国家意志和官方权威的国家艺术基金迄今已经走过三年的时间。三年来,这个基金获得了极大关注度,在文艺圈乃至社会都激起了层层涟漪。作为一个专门资助高端艺术创作的公益性基金,国家艺术基金自创立以来就发挥了积极而有效的作用,让当前中国的艺术事业获得了新的推动力。在众星捧月的态势中,如何认识这个基金的意义和价值,如何理解国家对于文艺事业的重视和扶持,如何掌握这个基金在遴选、实施和验收等环节上的具体运作方式,都是眼下业界一个热议的话题。本文就该领域的发展做一个综述性的梳理。",北京舞蹈学院学报,2017-10-31,期刊,J704,1-7,7
30,基于转场设计的舞剧叙事策略研究——以现代舞剧《银孩子》的创作为例,黄磊,广西艺术学院舞蹈学院,《银孩子》;转场设计;舞剧叙事;结构;,"舞剧创作中叙事的完整和流畅,不仅体现在宏观性的结构布局,也体现在不同场景之间的转场设计。转场设计既是基于文本结构进行舞剧创作的一种技术方式,也作为结构性的叙述语言出现于舞剧叙事之中。本文以现代舞剧《银孩子》的创作构思、转场设计为例,探讨舞剧创作以空间单元转折作为叙事策略,建构舞剧的可能性,并对基于转场设计而引发的舞剧叙事策略的结构性调整与应用,进行探索分析。",北京舞蹈学院学报,2017-10-31,期刊,J723.9,8-13,6
31,“视错觉”与舞蹈舞台调度的物理空间塑造力,郑萌,广东工业大学通识教育中心,视错觉;透视性舞台调度;空间塑造力;物理空间;,"空间""塑造力""是舞蹈创作中舞台调度研究的核心问题之一,其目的在于使舞蹈的""物理空间""与""虚幻空间""无形融合,在""有限""的空间里实现""无限""的表达。本文依据""力效""原理,从""视错觉""审美效果阐述""物理空间""在舞蹈创作中的的塑造力:第一,线性透视错觉调度改变物理空间深度;第二,运动透视错觉调度突破物理空间秩序;第三,光影透视错觉调度重构物理空间维度;第四,错位透视错觉调度再造物理空间形象。",北京舞蹈学院学报,2017-10-31,期刊,J711,14-18,5
32,从《论传统》与《传统的发明》反思中国民族民间舞蹈传统,王昕,北京舞蹈学院人文学院,论传统;传统的发明;中国民族民间舞蹈;,"""传统""对于中国民族民间舞蹈而言是一个伴随始终的核心概念,传承传统是该舞种的立身之本,发明传统又是其适应现代性的发展之要。什么是中国民族民间舞蹈传统,什么是中国民族民间舞蹈发明的传统,以及传统与发明的传统之间,沿承继续的一致性是什么,是本文论述阐释的重点。",北京舞蹈学院学报,2017-10-31,期刊,J722.2,24-28,5
33,区域文化视野下的民俗舞蹈研究——以“岭南舞蹈”的美学分析为例,刘波,华南理工大学艺术学院,岭南舞蹈;民俗艺术;区域文化;,"区域文化研究作为一种极具应用性的现代学术思潮,其研究视角主要是将某区域范围内的生态环境、风俗习惯、社会文化和特定文化形态产生的因素动力紧密结合。本文试图从区域文化的研究视角来探究岭南民俗舞蹈的美学特征,通过追溯区域文化在音乐研究中的学术先行,辐射到区域舞蹈文化的研究现状,通过明确岭南文化中的标识特征——地域和文化的双重属性,认为岭南民俗舞蹈文化的审美内涵由其独特的动态特征、文化精神和艺术语言构成。",北京舞蹈学院学报,2017-10-31,期刊,J722.2,29-34,6
34,《抛球乐》传入高丽考,徐利华;刘崇德,河北经贸大学河北大学,《抛球乐》;队舞;高丽;,"古代的抛球游戏主要有二:一是酒席间抛球助兴;二是先由女子抛球,后由男子骑马逐之。宋代队舞《抛球乐》源自第二种抛球游戏。熙宁四年,高丽使者金悌出使宋朝,随行高丽乐工学习到《抛球乐》队舞。《高丽史·乐志》对《抛球乐》队舞有详细记载,涉及《折花令》《折花三台》《水龙吟》《小抛球乐令》《清平令》和《破子》等乐曲。《抛球乐》队舞演出场合主要可分两类:一是在八关会、河清节等节日庆典之中;二是在宴请中国使臣之时。在不同的演出场合,其环节设置、口号致语、唱词都有所调整变化。",北京舞蹈学院学报,2017-10-31,期刊,J709.2,35-40,6
35,民国时期上海舞女身份研究,任文惠,北京舞蹈学院国标舞系,民国时期;舞厅舞;舞女;身份研究;,"民国时期上海的舞厅业空前繁荣,在这种繁荣之下催生了舞女这一兼具新女性与消费商品双重属性的特殊群体,她们的身体属性在""看""与""被看""的二元对立中得以凸显,被建构成一种经由男性目光和消费话语权力共同作用下的具有多重身份的女性形象。然而作为消费社会和男权社会的附庸,舞女的""他者""身份使她们陷入了身份认同的困境。",北京舞蹈学院学报,2017-10-31,期刊,J709.2,41-45,5
36,红河县垤施村彝族“乐作舞”辨误,张富林,红河学院音乐学院,红河;垤施彝族;乐作舞;辨误;,"云南省红河哈尼族彝族自治州红河县阿扎河乡垤施村和洛孟村的彝族舞蹈是彝族代表性舞蹈,传统的彝族乐作舞集歌舞乐于一体,共有十个套路。笔者作为出生于垤施村的彝族,在拜读前人关于垤施乐舞的文章时,偶尔会碰到对乐作舞相关文化有个别误读之处。本文拟借鉴译语文化体系和原语文化体系的方法和理论,就垤施彝族乐舞在调研和传播过程中部分被误读的舞蹈套路名称和舞蹈文化,结合史实从舞蹈的结构体制、音译、意译、族属四个方面对这些问题进行辨误和阐释,试图廓清误读,还原彝族乐作舞文化本真涵义,以严谨科学、求真求实的态度和方法为民族文化艺术立言。",北京舞蹈学院学报,2017-10-31,期刊,J722.2,61-65,5
37,论民间舞的民族性,潘丽,北京舞蹈学院人文学院,民族性;民间舞;宗教信仰;集体情感;民族精神;,"本文从民间舞与宗教信仰的关系,民间舞作为民族精神最本真最直接的身体表现和民族身体文化的代表,以及民间舞具有民族舞蹈文化的母体性质等方面来探索民间舞的民族性问题,以便我们更好地把握民间舞的特征,认识民间舞的社会价值,在民间舞创作中忠实体现民间舞的民族性,使中国民间舞作品在世界舞蹈百花园中独树一帜。",北京舞蹈学院学报,2017-10-31,期刊,J722.21,19-23,5
38,中国芭蕾舞剧音乐创作的回顾与展望,朱青,北京舞蹈学院芭蕾舞系,中国芭蕾舞剧;音乐;舞蹈性;民族性;,"从我国芭蕾舞剧的音乐发展过程来看,其音乐创作是在借鉴模仿西方舞剧音乐的基础上,融和民族音乐风格,因此它具有西方舞剧音乐和中国民族音乐的双重特色。本文通过对我国芭蕾舞剧在音乐创作上的分析,试图探寻其舞蹈性与民族性的特征。",北京舞蹈学院学报,2017-10-31,期刊,J618,53-55,3
39,舞蹈中共享的身体印迹——云南兰坪民族杂居区的圈舞研究,闫晶,北京舞蹈学院科研处,云南兰坪县;圈舞;身体语言;文化共享;,"云南兰坪地处滇西北多民族交界区,各族民众在长期历史生活中形成了大分散、小聚居的居处格局,不仅语言、服饰、信仰、习俗相融互通,舞蹈亦成为节日中各族民众共享的身体经验。尽管20世纪50年代的民族识别、民族政策强化了人们的民族身份意识、重构了族群边界,突出了舞蹈中特定的""民族形象"",但日常生活中文化要素的交融与共生依然成为当下正在发生的自然趋势。若舞蹈的研究首先关注作为舞者的""人"",而非纯然分割的""舞"",就会发现""民族""处于动态的过程中,民间舞者也是动态的存在。同一民族可能具有不同舞蹈风格,不同民族也可能具有同一种舞蹈风格。文化是共享的,也会在变迁中相适应。",北京舞蹈学院学报,2017-10-31,期刊,J722.2,56-60,5
40,鬼面战争:傩舞“爱社”的传说情境,贾利涛,晋中学院文学院,傩舞;爱社;鬼面战争;传说情境;,"寿阳傩舞""爱社""与""黄帝战蚩尤""传说关系密切,后者所营造的鬼面战争传说情境为""爱社""的表演提供合法性确证,为""爱社""的仪式象征性解释指定了路径。与此同时,鬼面战争的传说情境排斥了其他解释可能性的理路,具有一定的限定性。传说情境视野下的傩舞探讨,在对""爱社""进行整体观照的同时,亦意在关注其作为当代民俗事象的性质。",北京舞蹈学院学报,2017-10-31,期刊,J722.29,66-70,5
41,当代湛江傩舞面具的审美形象变迁,曾华美,广东舞蹈戏剧职业学院,湛江;傩舞面具;审美形象;,"傩的最初功能是驱鬼逐疫。随着时代的发展,今天的傩活动除了继续保留这样的主要功能之外,还常常成为舞台或广场上展演的作品。因此,曾经主要用于祭神、娱神的傩舞渐渐趋向于娱人的功效,而傩舞中的面具也在发生着一些悄然变化。基于这样的现象,本文以湛江傩面具在当代不同时期的更新发生的变化而做个案分析,思考这种变化背后所承载的文化、审美等方面的深层原因,以期与同行共同探索。",北京舞蹈学院学报,2017-10-31,期刊,J722.29,71-76,6
42,评舞剧《天凉好个秋》——基于热奈特理论的叙事分析,毛雅琛,国防大学军事文化学院,《天凉好个秋》;叙事聚焦;舞剧叙事;,"本文以法国叙事学家热拉尔·热奈特《叙事话语》中的叙事理论为出发点,分析舞剧《天凉好个秋》的叙事特点。从叙事聚焦、叙事结构和叙事技巧三个方面,分析编导以无固定视角的""零聚焦""展开故事结构,同时又保留着""外聚焦""的""未定点""及客观态度。在舞剧的叙事性上,作品努力将""舞""""剧""相融,充分挖掘舞蹈语言的叙事功能。在不依赖文字叙事的前提下,以舞蹈本体进行叙事,并以舞蹈逻辑结构舞剧,将一元线性的逻辑叙述转变为多元并行的情感表达,巧妙规避以文本结构替代舞剧结构的问题。文中提出""以小见大""""极简至美""的作品特点,即通过一个具体的事件讲述生活哲学,并以极简的形式展开一场有关生死的唯美讨论。",北京舞蹈学院学报,2017-10-31,期刊,J723,77-82,6
